,Cognition,Affect,Social,Perception,overgeneralization,insightfulness,causality,conditional,safety,assurance,memory,optimism,pessimism,emotional,positive,negative,anxiety,anger,sadness,otherness,altruism,politeness,aggression,morality,communication,attention,movement,spatial,vision,auditory,interoception,time,nostalgic,contemporary,prospective
291,0.0,0.0,9.76,48.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.02,9.76,0.0,0.0,0.0,0.0,4.88,0.0
292,12.37,2.06,18.56,7.22,0.0,6.19,1.03,1.03,1.03,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,3.09,1.03,0.0,0.0,0.0,0.0,0.0,1.03,2.06,0.0,0.0,4.12,2.06,2.06,6.19,2.06
293,10.34,4.6,12.64,14.94,1.15,1.15,0.0,2.3,0.0,0.0,0.0,3.45,1.15,1.15,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,3.45,9.2,1.15,0.0,1.15,0.0,4.6,4.6,0.0
294,13.76,6.42,25.69,9.17,0.0,3.67,0.0,3.67,4.59,0.0,0.0,1.83,4.59,4.59,0.92,2.75,0.0,1.83,0.0,4.59,0.0,0.0,1.83,0.0,0.92,0.0,0.92,6.42,0.92,0.0,1.83,1.83,2.75,10.09,2.75
295,11.86,2.54,16.95,15.25,0.85,2.54,0.0,3.39,1.69,0.85,0.0,1.69,0.85,0.0,0.0,0.0,0.0,0.0,0.0,2.54,0.0,0.0,0.85,0.0,0.85,0.85,1.69,12.71,0.0,0.0,0.85,2.54,0.85,5.93,4.24
296,12.15,4.67,11.21,11.21,0.93,2.8,3.74,0.0,0.93,0.0,0.93,1.87,1.87,3.74,0.93,1.87,0.0,0.93,0.0,6.54,0.0,0.0,0.93,1.87,2.8,0.0,0.93,7.48,0.93,0.93,1.87,0.93,1.87,5.61,4.67
297,8.87,2.42,18.55,16.13,0.81,1.61,0.0,4.03,1.61,0.0,0.0,2.42,0.0,1.61,1.61,0.0,0.0,0.0,0.0,3.23,1.61,0.0,0.0,0.0,3.23,1.61,3.23,12.1,0.81,0.0,0.81,2.42,0.81,8.06,3.23
298,10.31,4.12,19.59,6.19,1.03,2.06,1.03,2.06,2.06,1.03,0.0,1.03,3.09,2.06,1.03,1.03,1.03,0.0,0.0,3.09,0.0,0.0,1.03,0.0,2.06,0.0,0.0,4.12,1.03,0.0,1.03,4.12,2.06,8.25,8.25
299,10.92,4.2,17.65,11.76,0.0,3.36,0.84,0.84,3.36,0.0,0.0,1.68,2.52,2.52,1.68,0.84,0.0,0.0,0.0,0.84,0.0,0.0,0.84,0.0,0.0,0.0,1.68,4.2,5.04,0.84,0.0,0.84,2.52,9.24,2.52
300,0.0,2.33,11.63,13.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,0.0,2.33,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,11.63,0.0,0.0,2.33,4.65,2.33,6.98,2.33
301,7.79,3.9,16.88,6.49,1.3,5.19,1.3,0.0,2.6,0.0,0.0,2.6,0.0,3.9,2.6,0.0,0.0,0.0,0.0,1.3,0.0,1.3,0.0,0.0,0.0,0.0,2.6,5.19,0.0,0.0,0.0,6.49,1.3,6.49,3.9
302,10.53,8.77,10.53,12.28,0.0,0.0,1.75,1.75,3.51,0.0,0.0,1.75,7.02,8.77,1.75,7.02,3.51,0.0,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,8.77,0.0,0.0,0.0,3.51,1.75,5.26,3.51
303,20.83,2.08,11.46,8.33,0.0,3.13,4.17,0.0,12.5,1.04,0.0,2.08,0.0,2.08,2.08,0.0,0.0,0.0,0.0,3.13,1.04,0.0,0.0,0.0,0.0,0.0,1.04,5.21,2.08,0.0,0.0,0.0,0.0,5.21,1.04
304,14.29,4.76,15.87,15.87,0.0,4.76,0.0,0.0,6.35,0.0,0.0,1.59,3.17,3.17,0.0,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,9.52,0.0,0.0,3.17,0.0,3.17,6.35,1.59
305,7.69,8.65,5.77,15.38,0.0,4.81,0.0,0.0,0.96,0.0,0.96,6.73,1.92,1.92,0.96,0.96,0.0,0.0,0.96,1.92,0.0,0.0,0.96,0.0,0.0,0.0,1.92,6.73,3.85,0.0,1.92,8.65,4.81,6.73,2.88
306,11.01,4.59,24.77,10.09,2.75,0.92,1.83,0.0,0.92,0.0,0.0,0.92,3.67,0.0,0.0,0.0,0.0,0.0,0.0,4.59,0.0,0.0,2.75,1.83,1.83,0.0,1.83,9.17,0.92,0.0,0.0,4.59,2.75,8.26,2.75
307,2.75,2.75,11.93,16.51,0.0,0.92,0.0,0.0,0.92,0.0,0.0,1.83,0.92,1.83,1.83,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,2.75,0.0,4.59,10.09,0.92,0.0,0.92,4.59,5.5,6.42,4.59
308,10.26,4.27,8.55,12.82,0.0,1.71,0.85,0.0,4.27,0.0,0.0,3.42,0.85,4.27,3.42,0.85,0.0,0.85,0.0,1.71,0.0,0.0,0.85,0.0,0.85,0.0,4.27,9.4,0.0,0.85,1.71,0.0,0.0,5.13,0.85
309,14.74,5.61,9.47,16.84,1.4,4.21,2.11,0.7,4.21,0.0,0.0,1.05,4.21,1.05,0.0,0.7,0.0,0.7,0.0,2.11,0.0,0.0,0.0,0.35,1.4,0.0,3.51,11.23,1.05,0.0,1.75,0.35,2.11,6.32,1.05
310,11.33,4.0,9.33,17.33,0.67,1.33,1.33,0.67,2.0,0.0,0.0,1.33,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,9.33,3.33,2.67,2.0,0.0,0.67,8.0,0.67
311,12.7,6.35,19.05,14.29,3.17,1.59,0.0,1.59,4.76,0.0,0.0,3.17,3.17,4.76,1.59,3.17,0.0,1.59,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.17,11.11,1.59,0.0,0.0,1.59,3.17,9.52,3.17
312,18.37,10.2,26.53,6.12,0.0,2.04,0.0,6.12,6.12,4.08,0.0,8.16,2.04,2.04,0.0,2.04,0.0,0.0,0.0,4.08,0.0,0.0,0.0,0.0,4.08,0.0,0.0,4.08,2.04,0.0,0.0,0.0,6.12,4.08,0.0
313,13.39,3.77,16.32,16.32,0.42,3.35,0.0,2.93,3.77,0.0,0.0,1.67,2.09,2.09,0.42,1.67,0.0,0.42,0.0,5.02,0.0,0.84,0.42,0.0,3.35,0.42,2.51,8.37,3.77,0.42,1.67,3.35,4.6,5.86,2.51
314,17.46,7.94,17.46,3.17,0.0,1.59,1.59,4.76,7.94,0.0,0.0,1.59,6.35,1.59,0.0,1.59,0.0,0.0,1.59,12.7,0.0,0.0,1.59,0.0,6.35,0.0,0.0,3.17,0.0,0.0,0.0,1.59,1.59,14.29,0.0
315,22.37,2.63,18.42,7.89,0.0,3.95,3.95,5.26,6.58,0.0,0.0,1.32,1.32,1.32,0.0,1.32,0.0,1.32,0.0,7.89,0.0,1.32,0.0,0.0,3.95,0.0,1.32,3.95,2.63,0.0,0.0,1.32,6.58,7.89,3.95
316,13.27,4.87,13.72,15.04,0.0,5.31,0.88,1.77,3.54,0.44,0.0,1.33,3.1,3.54,0.0,3.1,0.88,0.0,0.0,1.77,0.0,0.44,0.0,0.0,0.88,0.88,2.65,7.08,2.21,2.65,0.88,1.33,3.54,8.41,1.77
317,17.86,7.14,16.67,5.95,0.0,3.57,1.19,5.95,7.14,0.0,0.0,2.38,4.76,3.57,0.0,3.57,0.0,0.0,1.19,3.57,0.0,0.0,0.0,1.19,1.19,0.0,1.19,3.57,2.38,0.0,0.0,1.19,7.14,8.33,0.0
318,14.14,2.02,23.23,10.1,0.0,3.03,1.01,3.03,4.04,1.01,0.0,1.01,1.01,0.0,0.0,0.0,0.0,0.0,0.0,11.11,1.01,0.0,0.0,2.02,8.08,0.0,1.01,6.06,3.03,0.0,0.0,2.02,2.02,7.07,2.02
319,10.77,3.85,10.0,14.62,1.54,2.31,0.77,3.08,1.54,0.0,0.0,1.54,2.31,0.0,0.0,0.0,0.0,0.0,0.0,3.85,0.0,0.0,0.0,0.0,2.31,0.77,3.85,3.85,4.62,0.0,1.54,3.08,1.54,7.69,0.77
320,7.69,5.77,9.62,15.38,0.0,1.92,1.92,0.0,3.85,0.0,0.0,1.92,3.85,1.92,0.0,1.92,0.0,0.0,0.0,3.85,0.0,0.0,0.0,0.0,0.0,0.0,5.77,11.54,0.0,0.0,1.92,1.92,7.69,3.85,0.0
321,7.84,7.84,13.73,21.57,0.0,3.92,0.0,1.96,1.96,0.0,0.0,7.84,0.0,1.96,1.96,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,1.96,0.0,1.96,17.65,1.96,0.0,1.96,1.96,5.88,5.88,0.0
322,17.31,5.77,9.62,5.77,1.92,3.85,9.62,0.0,0.0,1.92,0.0,1.92,3.85,1.92,1.92,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,1.92,5.77,0.0,0.0,0.0,7.69,1.92,7.69,0.0
323,13.64,9.09,22.73,13.64,2.27,6.82,2.27,0.0,0.0,0.0,0.0,4.55,4.55,2.27,0.0,2.27,0.0,0.0,2.27,2.27,0.0,0.0,0.0,0.0,2.27,0.0,6.82,11.36,0.0,0.0,0.0,0.0,0.0,6.82,2.27
324,5.0,10.0,11.67,11.67,0.0,3.33,3.33,0.0,0.0,0.0,0.0,10.0,0.0,1.67,1.67,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.33,0.0,0.0,1.67,8.33,3.33,6.67,10.0
325,2.78,12.5,15.28,13.89,0.0,1.39,0.0,1.39,0.0,0.0,0.0,9.72,2.78,4.17,2.78,1.39,0.0,0.0,0.0,1.39,0.0,0.0,0.0,0.0,0.0,0.0,6.94,2.78,2.78,0.0,0.0,5.56,1.39,6.94,0.0
326,8.47,6.78,13.56,13.56,1.69,3.39,0.0,1.69,0.0,0.0,0.0,5.08,1.69,1.69,0.0,1.69,0.0,1.69,0.0,3.39,0.0,0.0,0.0,1.69,1.69,0.0,1.69,11.86,0.0,0.0,0.0,0.0,6.78,11.86,0.0
327,0.0,3.7,3.7,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,1.85,3.7,1.85,1.85,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,11.11,0.0,0.0,1.85,0.0,3.7,7.41,0.0
328,18.64,6.78,23.73,1.69,0.0,3.39,3.39,3.39,5.08,0.0,0.0,5.08,1.69,3.39,1.69,1.69,0.0,1.69,0.0,5.08,1.69,0.0,0.0,1.69,1.69,0.0,0.0,1.69,0.0,0.0,0.0,8.47,1.69,10.17,3.39
329,4.11,2.74,19.18,16.44,0.0,2.74,0.0,0.0,1.37,0.0,0.0,0.0,2.74,2.74,0.0,2.74,0.0,1.37,1.37,1.37,0.0,0.0,0.0,0.0,0.0,4.11,1.37,9.59,2.74,0.0,0.0,0.0,1.37,8.22,0.0
330,8.33,16.67,25.0,5.56,0.0,0.0,2.78,0.0,0.0,0.0,0.0,2.78,13.89,11.11,0.0,11.11,2.78,5.56,2.78,5.56,0.0,0.0,2.78,0.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,2.78,0.0,8.33,2.78
331,23.4,4.26,29.79,21.28,0.0,10.64,0.0,0.0,4.26,0.0,0.0,0.0,4.26,4.26,0.0,4.26,0.0,4.26,0.0,4.26,0.0,0.0,4.26,0.0,0.0,0.0,4.26,6.38,4.26,0.0,8.51,2.13,2.13,6.38,2.13
332,17.65,11.76,23.53,17.65,0.0,7.84,1.96,0.0,1.96,0.0,0.0,5.88,3.92,7.84,1.96,3.92,0.0,1.96,0.0,5.88,0.0,0.0,0.0,0.0,0.0,1.96,0.0,5.88,3.92,3.92,3.92,7.84,13.73,0.0,0.0
333,13.33,5.0,23.33,16.67,0.0,8.33,0.0,1.67,0.0,0.0,0.0,1.67,3.33,1.67,0.0,1.67,0.0,0.0,0.0,1.67,0.0,0.0,0.0,0.0,1.67,0.0,3.33,8.33,1.67,0.0,3.33,0.0,3.33,8.33,0.0
334,15.56,8.89,26.67,11.11,0.0,2.22,2.22,2.22,0.0,0.0,0.0,4.44,4.44,2.22,0.0,2.22,0.0,2.22,0.0,8.89,2.22,0.0,0.0,0.0,2.22,4.44,0.0,4.44,2.22,0.0,0.0,2.22,6.67,6.67,4.44
335,13.95,6.98,27.91,6.98,0.0,6.98,0.0,0.0,2.33,2.33,0.0,0.0,6.98,6.98,0.0,6.98,0.0,2.33,4.65,4.65,0.0,2.33,2.33,0.0,0.0,0.0,0.0,4.65,2.33,0.0,0.0,2.33,2.33,9.3,2.33
336,7.89,2.63,13.16,21.05,0.0,2.63,0.0,0.0,0.0,0.0,0.0,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,2.63,0.0,0.0,0.0,0.0,0.0,2.63,15.79,2.63,0.0,2.63,7.89,5.26,5.26,2.63
337,11.11,22.22,11.11,22.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,0.0,11.11,11.11,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,11.11,0.0,0.0,11.11,0.0,0.0,11.11,0.0,0.0,0.0,0.0
338,17.31,11.54,9.62,3.85,0.0,0.0,5.77,0.0,1.92,5.77,0.0,7.69,3.85,5.77,3.85,1.92,1.92,0.0,0.0,3.85,0.0,0.0,0.0,0.0,1.92,1.92,0.0,1.92,0.0,0.0,0.0,3.85,1.92,13.46,0.0
339,20.0,6.67,23.33,3.33,0.0,0.0,0.0,0.0,6.67,0.0,0.0,3.33,3.33,6.67,3.33,3.33,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,3.33,0.0,6.67,0.0,6.67,0.0
340,2.33,9.3,6.98,16.28,0.0,2.33,0.0,0.0,0.0,0.0,0.0,9.3,0.0,2.33,2.33,0.0,0.0,0.0,0.0,2.33,0.0,0.0,0.0,2.33,0.0,0.0,4.65,6.98,2.33,2.33,0.0,9.3,2.33,9.3,2.33
341,4.65,5.81,24.42,11.63,2.33,0.0,0.0,0.0,0.0,0.0,0.0,5.81,0.0,2.33,2.33,0.0,0.0,0.0,0.0,3.49,0.0,0.0,0.0,0.0,0.0,1.16,1.16,5.81,5.81,0.0,0.0,2.33,1.16,6.98,2.33
342,4.76,4.76,11.11,23.81,0.0,0.0,0.0,1.59,0.0,0.0,0.0,3.17,1.59,3.17,1.59,1.59,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,4.76,15.87,3.17,1.59,0.0,4.76,4.76,4.76,3.17
343,6.78,5.08,1.69,10.17,0.0,0.0,1.69,0.0,3.39,0.0,0.0,3.39,1.69,1.69,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.47,0.0,0.0,1.69,5.08,1.69,6.78,1.69
344,14.55,10.91,25.45,0.0,0.0,3.64,7.27,1.82,3.64,0.0,0.0,7.27,3.64,5.45,1.82,3.64,0.0,3.64,0.0,1.82,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64,5.45,12.73,7.27
345,8.33,11.11,25.0,2.78,0.0,0.0,0.0,2.78,0.0,0.0,0.0,11.11,0.0,2.78,2.78,0.0,0.0,0.0,0.0,2.78,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.78,5.56,16.67,5.56
346,10.64,12.77,38.3,4.26,4.26,0.0,4.26,0.0,0.0,0.0,0.0,10.64,2.13,4.26,2.13,2.13,0.0,0.0,0.0,4.26,2.13,0.0,0.0,0.0,2.13,0.0,2.13,2.13,0.0,0.0,0.0,10.64,0.0,8.51,2.13
347,14.29,9.52,26.98,11.11,1.59,6.35,0.0,1.59,1.59,0.0,1.59,3.17,6.35,3.17,0.0,3.17,0.0,0.0,3.17,1.59,0.0,0.0,0.0,0.0,0.0,0.0,3.17,9.52,0.0,0.0,1.59,3.17,3.17,17.46,0.0
348,13.64,9.09,22.73,13.64,4.55,2.27,2.27,0.0,4.55,0.0,0.0,4.55,4.55,4.55,0.0,4.55,0.0,0.0,2.27,2.27,0.0,2.27,0.0,0.0,0.0,0.0,2.27,9.09,4.55,0.0,0.0,2.27,2.27,11.36,0.0
349,28.13,0.0,12.5,6.25,3.13,0.0,3.13,3.13,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13,0.0,0.0,0.0,3.13,3.13,6.25,12.5,3.13
350,10.0,6.0,24.0,8.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,10.0,0.0,14.0,2.0
351,17.65,5.88,11.76,8.82,5.88,0.0,2.94,0.0,0.0,0.0,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.0,0.0,5.88,5.88,11.76,14.71,0.0
352,19.05,4.76,19.05,2.38,7.14,0.0,0.0,4.76,0.0,0.0,0.0,2.38,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,9.52,14.29,7.14,0.0
353,15.15,3.03,30.3,9.09,0.0,3.03,0.0,6.06,6.06,0.0,0.0,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03,3.03,0.0,0.0,0.0,3.03,0.0,0.0,6.06,0.0,0.0,3.03,0.0,0.0,15.15,0.0
354,9.38,3.13,31.25,12.5,0.0,6.25,3.13,0.0,3.13,0.0,0.0,3.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,6.25,0.0,0.0,0.0,3.13,0.0,6.25,9.38,0.0,0.0,0.0,0.0,0.0,12.5,0.0
355,10.81,0.0,29.73,10.81,2.7,2.7,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41,0.0,0.0,0.0,0.0,5.41,0.0,5.41,5.41,0.0,0.0,2.7,2.7,2.7,13.51,0.0
356,3.45,3.45,24.14,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,3.45,0.0,3.45,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,3.45,0.0,0.0,0.0,3.45,0.0,13.79,0.0
357,9.09,6.82,31.82,6.82,2.27,4.55,0.0,0.0,0.0,0.0,0.0,4.55,2.27,4.55,4.55,0.0,0.0,0.0,0.0,9.09,0.0,0.0,2.27,0.0,2.27,0.0,0.0,6.82,0.0,0.0,0.0,6.82,2.27,13.64,0.0
358,2.7,5.41,18.92,10.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41,0.0,2.7,2.7,0.0,0.0,0.0,0.0,8.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.81,0.0,0.0,0.0,2.7,2.7,13.51,0.0
359,18.46,6.15,30.77,13.85,0.0,1.54,1.54,4.62,6.15,0.0,0.0,4.62,1.54,3.08,3.08,0.0,0.0,0.0,0.0,6.15,0.0,0.0,1.54,0.0,0.0,0.0,4.62,12.31,0.0,0.0,0.0,1.54,4.62,10.77,0.0
360,11.43,8.57,17.14,11.43,5.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.57,8.57,0.0,8.57,0.0,0.0,2.86,2.86,0.0,0.0,0.0,0.0,0.0,0.0,2.86,8.57,0.0,0.0,0.0,2.86,0.0,11.43,0.0
361,0.0,9.38,21.88,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.38,0.0,3.13,3.13,0.0,0.0,0.0,0.0,3.13,0.0,0.0,0.0,0.0,3.13,0.0,6.25,0.0,0.0,0.0,0.0,12.5,3.13,12.5,0.0
362,14.29,0.0,21.43,3.57,0.0,3.57,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.0,0.0,0.0,3.57,3.57,14.29,0.0
363,24.62,9.23,20.0,4.62,4.62,7.69,1.54,3.08,4.62,0.0,0.0,3.08,6.15,3.08,0.0,3.08,0.0,0.0,1.54,3.08,0.0,0.0,0.0,1.54,1.54,0.0,1.54,3.08,1.54,0.0,0.0,3.08,4.62,13.85,0.0
364,7.35,5.88,19.12,11.76,2.94,1.47,0.0,0.0,0.0,1.47,0.0,2.94,2.94,1.47,0.0,1.47,0.0,0.0,1.47,2.94,0.0,0.0,0.0,0.0,2.94,1.47,1.47,7.35,0.0,1.47,0.0,7.35,1.47,11.76,0.0
365,9.43,2.52,16.98,15.72,0.0,0.63,0.63,0.0,4.4,0.63,0.0,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.63,0.0,0.0,0.0,0.0,0.63,1.26,11.95,1.89,0.63,0.0,7.55,5.66,3.14,2.52
366,26.83,7.32,12.2,14.63,9.76,9.76,2.44,0.0,4.88,0.0,0.0,2.44,4.88,4.88,0.0,4.88,0.0,0.0,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.88,2.44,0.0,7.32,4.88,4.88,14.63,0.0
367,10.42,4.17,16.67,8.33,0.0,6.25,0.0,0.0,0.0,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,4.17,0.0,0.0,8.33,0.0,8.33,2.08
368,16.22,8.11,8.11,5.41,2.7,2.7,0.0,0.0,0.0,0.0,0.0,5.41,2.7,5.41,2.7,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.7,0.0,0.0,0.0,10.81,13.51,2.7,0.0
369,6.06,3.03,18.18,18.18,6.06,0.0,0.0,0.0,0.0,0.0,0.0,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03,0.0,0.0,0.0,0.0,0.0,3.03,6.06,9.09,0.0,0.0,0.0,6.06,3.03,12.12,0.0
370,18.75,6.25,17.19,14.06,0.0,1.56,0.0,0.0,4.69,0.0,0.0,1.56,4.69,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0,1.56,1.56,3.13,9.38,0.0,0.0,0.0,3.13,6.25,7.81,0.0
371,14.81,7.41,14.81,3.7,0.0,3.7,3.7,3.7,1.23,0.0,0.0,4.94,2.47,1.23,0.0,1.23,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,1.23,0.0,1.23,3.7,0.0,14.81,1.23
372,17.28,3.7,18.52,6.17,2.47,11.11,2.47,1.23,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,1.23,1.23,1.23,6.17,0.0,6.17,13.58
373,16.9,1.41,21.13,2.82,2.82,5.63,0.0,4.23,2.82,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82,0.0,0.0,0.0,0.0,2.82,0.0,1.41,0.0,1.41,0.0,0.0,1.41,0.0,8.45,2.82
374,9.3,9.3,25.58,4.65,0.0,0.0,2.33,4.65,0.0,0.0,0.0,9.3,0.0,2.33,2.33,0.0,0.0,0.0,0.0,2.33,2.33,0.0,0.0,0.0,0.0,2.33,0.0,2.33,0.0,0.0,0.0,0.0,0.0,9.3,4.65
375,11.11,4.44,24.44,0.0,0.0,0.0,0.0,2.22,4.44,0.0,0.0,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,4.44,8.89
376,20.45,6.82,11.36,9.09,4.55,4.55,2.27,4.55,0.0,2.27,2.27,4.55,2.27,2.27,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,0.0,6.82,0.0,0.0,0.0,2.27,4.55,11.36,0.0
377,7.84,1.96,17.65,5.88,0.0,1.96,0.0,3.92,1.96,0.0,0.0,1.96,0.0,1.96,1.96,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,1.96,1.96,1.96,3.92,1.96,0.0,0.0,1.96,5.88,7.84,3.92
378,21.74,0.0,21.74,0.0,4.35,0.0,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,17.39,4.35
379,8.33,5.56,16.67,8.33,0.0,0.0,0.0,5.56,2.78,0.0,0.0,5.56,0.0,5.56,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,2.78,0.0,0.0,5.56,13.89,8.33,2.78
380,3.23,12.9,12.9,16.13,0.0,0.0,0.0,0.0,3.23,0.0,0.0,9.68,3.23,3.23,0.0,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.45,9.68,0.0,0.0,0.0,3.23,0.0,9.68,0.0
381,17.14,8.57,31.43,8.57,2.86,0.0,0.0,8.57,0.0,2.86,0.0,8.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,5.71,0.0,0.0,2.86,2.86,8.57,2.86
382,10.0,6.67,10.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,6.67,0.0,0.0,0.0,6.67,0.0,6.67,6.67
383,11.88,4.95,17.82,8.91,0.99,1.98,0.99,2.97,0.99,0.0,1.98,3.96,0.99,1.98,0.99,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,4.95,0.0,1.98,0.99,5.94,1.98,11.88,2.97
384,8.75,4.38,10.63,19.38,1.25,0.0,0.0,2.5,3.13,0.63,0.0,1.88,2.5,1.25,1.25,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.63,1.25,4.38,9.38,4.38,0.63,1.88,5.63,4.38,11.25,0.0
385,4.92,6.56,13.11,6.56,3.28,0.0,0.0,0.0,0.0,0.0,0.0,1.64,4.92,1.64,1.64,0.0,0.0,0.0,0.0,4.92,0.0,0.0,3.28,0.0,1.64,0.0,0.0,4.92,1.64,0.0,0.0,9.84,3.28,4.92,1.64
386,12.69,6.6,20.3,11.68,0.0,3.55,1.02,2.54,2.54,0.0,0.51,3.05,3.55,2.54,0.51,2.03,1.02,0.0,0.0,3.05,1.02,0.0,1.02,0.51,0.0,0.51,3.55,7.11,2.03,0.0,0.51,5.58,9.64,1.52,1.52
